msg_id,thread_id,sent_at,from_addr,to_addr,subject,body
M01197,TH00599,2025-12-11,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-12,Please confirm availability of 256.9 MT rice husk for delivery by 11-Dec-2025.
M01198,TH00599,2025-12-11,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-12,Accepted. 256.9 MT rice husk @ Rs 2284 PMT. Delivery 11-Dec-2025 positive.
M01199,TH00600,2025-12-26,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2025-12,Please confirm availability of 163.5 MT rice husk for delivery by 26-Dec-2025.
M01200,TH00600,2025-12-26,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-12,Ok for 163.5 MT at Rs 2326 per tonne. Loading will start before 26-Dec-2025.
M01201,TH00601,2026-01-18,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-01,"Requirement 193.8 MT mustard stalk, delivery on or before 18-Jan-2026. Kindly confirm rate."
M01202,TH00601,2026-01-18,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,Accepted. 193.8 MT mustard stalk @ Rs 2619 PMT. Delivery 18-Jan-2026 positive.
M01203,TH00602,2026-01-26,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-01,Please confirm availability of 318.4 MT rice husk for delivery by 26-Jan-2026.
M01204,TH00602,2026-01-26,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Ok for 318.4 MT at Rs 2282 per tonne. Loading will start before 26-Jan-2026.
M01205,TH00603,2026-01-19,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-01,We need 320.8 MT of rice husk. Can you commit by 19-Jan-2026?
M01206,TH00603,2026-01-19,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,"Confirmed. We can supply 320.8 MT rice husk at Rs 2304 per MT, delivery by 19-Jan-2026."
M01207,TH00604,2026-01-12,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-01,Please confirm availability of 166.8 MT rice husk for delivery by 12-Jan-2026.
M01208,TH00604,2026-01-12,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,"Yes sir, 166.8 MT available. Rate Rs 2252/MT. Will dispatch before 12-Jan-2026."
M01209,TH00605,2026-01-23,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-01,"Requirement 378.1 MT rice husk, delivery on or before 23-Jan-2026. Kindly confirm rate."
M01210,TH00605,2026-01-23,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Accepted. 378.1 MT rice husk @ Rs 2206 PMT. Delivery 23-Jan-2026 positive.
M01211,TH00606,2026-01-14,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2026-01,We need 200.8 MT of rice husk. Can you commit by 14-Jan-2026?
M01212,TH00606,2026-01-14,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Ok for 200.8 MT at Rs 2267 per tonne. Loading will start before 14-Jan-2026.
M01213,TH00607,2026-01-27,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-01,"Requirement 158.8 MT rice husk, delivery on or before 27-Jan-2026. Kindly confirm rate."
M01214,TH00607,2026-01-27,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,"Yes sir, 158.8 MT available. Rate Rs 2232/MT. Will dispatch before 27-Jan-2026."
M01215,TH00608,2026-01-23,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-01,"Requirement 164.2 MT rice husk, delivery on or before 23-Jan-2026. Kindly confirm rate."
M01216,TH00608,2026-01-23,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,"Yes sir, 164.2 MT available. Rate Rs 2306/MT. Will dispatch before 23-Jan-2026."
M01217,TH00609,2026-01-21,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2026-01,We need 392.5 MT of mustard stalk. Can you commit by 21-Jan-2026?
M01218,TH00609,2026-01-21,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,"Yes sir, 392.5 MT available. Rate Rs 2615/MT. Will dispatch before 21-Jan-2026."
M01219,TH00610,2026-01-25,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-01,We need 319.6 MT of mustard stalk. Can you commit by 25-Jan-2026?
M01220,TH00610,2026-01-25,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,Ok for 319.6 MT at Rs 2618 per tonne. Loading will start before 25-Jan-2026.
M01221,TH00611,2026-01-13,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-01,We need 406.9 MT of rice husk. Can you commit by 13-Jan-2026?
M01222,TH00611,2026-01-13,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Accepted. 406.9 MT rice husk @ Rs 2245 PMT. Delivery 13-Jan-2026 positive.
M01223,TH00612,2026-01-24,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-01,We need 160.5 MT of rice husk. Can you commit by 24-Jan-2026?
M01224,TH00612,2026-01-24,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Ok for 160.5 MT at Rs 2223 per tonne. Loading will start before 24-Jan-2026.
M01225,TH00613,2026-01-27,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-01,We need 275.8 MT of rice husk. Can you commit by 27-Jan-2026?
M01226,TH00613,2026-01-27,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,"Confirmed. We can supply 275.8 MT rice husk at Rs 2261 per MT, delivery by 27-Jan-2026."
M01227,TH00614,2026-01-12,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2026-01,We need 163.5 MT of mustard stalk. Can you commit by 12-Jan-2026?
M01228,TH00614,2026-01-12,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,"Confirmed. We can supply 163.5 MT mustard stalk at Rs 2563 per MT, delivery by 12-Jan-2026."
M01229,TH00615,2026-01-14,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2026-01,Please confirm availability of 307.3 MT mustard stalk for delivery by 14-Jan-2026.
M01230,TH00615,2026-01-14,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,Ok for 307.3 MT at Rs 2599 per tonne. Loading will start before 14-Jan-2026.
M01231,TH00616,2026-01-28,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2026-01,Please confirm availability of 307.5 MT mustard stalk for delivery by 28-Jan-2026.
M01232,TH00616,2026-01-28,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,Accepted. 307.5 MT mustard stalk @ Rs 2639 PMT. Delivery 28-Jan-2026 positive.
M01233,TH00617,2026-01-24,purchase@marudharbiofuels.in,shri@example.in,Requirement rice husk 2026-01,Please confirm availability of 228.0 MT rice husk for delivery by 24-Jan-2026.
M01234,TH00617,2026-01-24,shri@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,"Confirmed. We can supply 228.0 MT rice husk at Rs 2226 per MT, delivery by 24-Jan-2026."
M01235,TH00618,2026-01-16,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-01,We need 382.7 MT of mustard stalk. Can you commit by 16-Jan-2026?
M01236,TH00618,2026-01-16,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-01,"Confirmed. We can supply 382.7 MT mustard stalk at Rs 2617 per MT, delivery by 16-Jan-2026."
M01237,TH00619,2026-01-25,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-01,"Requirement 255.3 MT rice husk, delivery on or before 25-Jan-2026. Kindly confirm rate."
M01238,TH00619,2026-01-25,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Ok for 255.3 MT at Rs 2221 per tonne. Loading will start before 25-Jan-2026.
M01239,TH00620,2026-01-26,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-01,We need 259.8 MT of rice husk. Can you commit by 26-Jan-2026?
M01240,TH00620,2026-01-26,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-01,Accepted. 259.8 MT rice husk @ Rs 2302 PMT. Delivery 26-Jan-2026 positive.
M01241,TH00621,2026-02-23,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-02,"Requirement 311.2 MT rice husk, delivery on or before 23-Feb-2026. Kindly confirm rate."
M01242,TH00621,2026-02-23,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 311.2 MT rice husk @ Rs 2277 PMT. Delivery 23-Feb-2026 positive.
M01243,TH00622,2026-02-19,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-02,We need 287.6 MT of rice husk. Can you commit by 19-Feb-2026?
M01244,TH00622,2026-02-19,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 287.6 MT rice husk @ Rs 2286 PMT. Delivery 19-Feb-2026 positive.
M01245,TH00623,2026-02-10,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-02,"Requirement 191.3 MT rice husk, delivery on or before 10-Feb-2026. Kindly confirm rate."
M01246,TH00623,2026-02-10,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 191.3 MT rice husk @ Rs 2260 PMT. Delivery 10-Feb-2026 positive.
M01247,TH00624,2026-02-26,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-02,We need 257.2 MT of mustard stalk. Can you commit by 26-Feb-2026?
M01248,TH00624,2026-02-26,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,"Confirmed. We can supply 257.2 MT mustard stalk at Rs 2598 per MT, delivery by 26-Feb-2026."
M01249,TH00625,2026-02-24,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-02,"Requirement 186.9 MT rice husk, delivery on or before 24-Feb-2026. Kindly confirm rate."
M01250,TH00625,2026-02-24,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Ok for 186.9 MT at Rs 2229 per tonne. Loading will start before 24-Feb-2026.
M01251,TH00626,2026-02-21,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-02,Please confirm availability of 357.3 MT rice husk for delivery by 21-Feb-2026.
M01252,TH00626,2026-02-21,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,"Yes sir, 357.3 MT available. Rate Rs 2279/MT. Will dispatch before 21-Feb-2026."
M01253,TH00627,2026-02-13,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-02,Please confirm availability of 374.5 MT rice husk for delivery by 13-Feb-2026.
M01254,TH00627,2026-02-13,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Ok for 374.5 MT at Rs 2334 per tonne. Loading will start before 13-Feb-2026.
M01255,TH00628,2026-02-16,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-02,"Requirement 240.0 MT mustard stalk, delivery on or before 16-Feb-2026. Kindly confirm rate."
M01256,TH00628,2026-02-16,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,Accepted. 240.0 MT mustard stalk @ Rs 2564 PMT. Delivery 16-Feb-2026 positive.
M01257,TH00629,2026-02-14,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-02,"Requirement 359.8 MT mustard stalk, delivery on or before 14-Feb-2026. Kindly confirm rate."
M01258,TH00629,2026-02-14,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,Ok for 359.8 MT at Rs 2578 per tonne. Loading will start before 14-Feb-2026.
M01259,TH00630,2026-02-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2026-02,We need 301.7 MT of mustard stalk. Can you commit by 18-Feb-2026?
M01260,TH00630,2026-02-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,"Yes sir, 301.7 MT available. Rate Rs 2580/MT. Will dispatch before 18-Feb-2026."
M01261,TH00631,2026-02-22,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2026-02,Please confirm availability of 290.9 MT mustard stalk for delivery by 22-Feb-2026.
M01262,TH00631,2026-02-22,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,Accepted. 290.9 MT mustard stalk @ Rs 2639 PMT. Delivery 22-Feb-2026 positive.
M01263,TH00632,2026-02-26,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-02,"Requirement 193.1 MT rice husk, delivery on or before 26-Feb-2026. Kindly confirm rate."
M01264,TH00632,2026-02-26,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 193.1 MT rice husk @ Rs 2319 PMT. Delivery 26-Feb-2026 positive.
M01265,TH00633,2026-02-20,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-02,"Requirement 263.7 MT rice husk, delivery on or before 20-Feb-2026. Kindly confirm rate."
M01266,TH00633,2026-02-20,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 263.7 MT rice husk @ Rs 2281 PMT. Delivery 20-Feb-2026 positive.
M01267,TH00634,2026-02-11,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2026-02,Please confirm availability of 200.3 MT mustard stalk for delivery by 11-Feb-2026.
M01268,TH00634,2026-02-11,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,Ok for 200.3 MT at Rs 2694 per tonne. Loading will start before 11-Feb-2026.
M01269,TH00635,2026-02-23,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-02,Please confirm availability of 373.2 MT mustard stalk for delivery by 23-Feb-2026.
M01270,TH00635,2026-02-23,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,Accepted. 373.2 MT mustard stalk @ Rs 2653 PMT. Delivery 23-Feb-2026 positive.
M01271,TH00636,2026-02-15,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-02,"Requirement 162.2 MT rice husk, delivery on or before 15-Feb-2026. Kindly confirm rate."
M01272,TH00636,2026-02-15,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,"Confirmed. We can supply 162.2 MT rice husk at Rs 2252 per MT, delivery by 15-Feb-2026."
M01273,TH00637,2026-02-22,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-02,"Requirement 231.9 MT rice husk, delivery on or before 22-Feb-2026. Kindly confirm rate."
M01274,TH00637,2026-02-22,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Ok for 231.9 MT at Rs 2276 per tonne. Loading will start before 22-Feb-2026.
M01275,TH00638,2026-02-20,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-02,Please confirm availability of 275.4 MT mustard stalk for delivery by 20-Feb-2026.
M01276,TH00638,2026-02-20,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-02,"Confirmed. We can supply 275.4 MT mustard stalk at Rs 2696 per MT, delivery by 20-Feb-2026."
M01277,TH00639,2026-02-13,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2026-02,We need 129.8 MT of rice husk. Can you commit by 13-Feb-2026?
M01278,TH00639,2026-02-13,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Ok for 129.8 MT at Rs 2235 per tonne. Loading will start before 13-Feb-2026.
M01279,TH00640,2026-02-18,purchase@marudharbiofuels.in,shri@example.in,Requirement rice husk 2026-02,Please confirm availability of 347.1 MT rice husk for delivery by 18-Feb-2026.
M01280,TH00640,2026-02-18,shri@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 347.1 MT rice husk @ Rs 2353 PMT. Delivery 18-Feb-2026 positive.
M01281,TH00641,2026-02-15,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-02,Please confirm availability of 384.2 MT rice husk for delivery by 15-Feb-2026.
M01282,TH00641,2026-02-15,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,"Yes sir, 384.2 MT available. Rate Rs 2264/MT. Will dispatch before 15-Feb-2026."
M01283,TH00642,2026-02-13,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-02,Please confirm availability of 415.6 MT rice husk for delivery by 13-Feb-2026.
M01284,TH00642,2026-02-13,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-02,Accepted. 415.6 MT rice husk @ Rs 2245 PMT. Delivery 13-Feb-2026 positive.
M01285,TH00643,2026-03-27,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-03,"Requirement 312.2 MT rice husk, delivery on or before 27-Mar-2026. Kindly confirm rate."
M01286,TH00643,2026-03-27,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Ok for 312.2 MT at Rs 2250 per tonne. Loading will start before 27-Mar-2026.
M01287,TH00644,2026-03-16,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2026-03,"Requirement 288.3 MT mustard stalk, delivery on or before 16-Mar-2026. Kindly confirm rate."
M01288,TH00644,2026-03-16,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,Accepted. 288.3 MT mustard stalk @ Rs 2588 PMT. Delivery 16-Mar-2026 positive.
M01289,TH00645,2026-03-15,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-03,Please confirm availability of 279.9 MT rice husk for delivery by 15-Mar-2026.
M01290,TH00645,2026-03-15,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,"Yes sir, 279.9 MT available. Rate Rs 2150/MT. Will dispatch before 15-Mar-2026."
M01291,TH00646,2026-03-24,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2026-03,We need 388.4 MT of rice husk. Can you commit by 24-Mar-2026?
M01292,TH00646,2026-03-24,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Ok for 388.4 MT at Rs 2211 per tonne. Loading will start before 24-Mar-2026.
M01293,TH00647,2026-03-21,purchase@marudharbiofuels.in,new@example.in,Requirement mustard stalk 2026-03,"Requirement 310.3 MT mustard stalk, delivery on or before 21-Mar-2026. Kindly confirm rate."
M01294,TH00647,2026-03-21,new@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,Ok for 310.3 MT at Rs 2469 per tonne. Loading will start before 21-Mar-2026.
M01295,TH00648,2026-03-13,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-03,"Requirement 308.9 MT rice husk, delivery on or before 13-Mar-2026. Kindly confirm rate."
M01296,TH00648,2026-03-13,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Accepted. 308.9 MT rice husk @ Rs 2151 PMT. Delivery 13-Mar-2026 positive.
M01297,TH00649,2026-03-14,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-03,We need 363.5 MT of rice husk. Can you commit by 14-Mar-2026?
M01298,TH00649,2026-03-14,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Ok for 363.5 MT at Rs 2149 per tonne. Loading will start before 14-Mar-2026.
M01299,TH00650,2026-03-26,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-03,Please confirm availability of 198.0 MT rice husk for delivery by 26-Mar-2026.
M01300,TH00650,2026-03-26,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Ok for 198.0 MT at Rs 2234 per tonne. Loading will start before 26-Mar-2026.
M01301,TH00651,2026-03-21,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-03,Please confirm availability of 341.7 MT mustard stalk for delivery by 21-Mar-2026.
M01302,TH00651,2026-03-21,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,Ok for 341.7 MT at Rs 2520 per tonne. Loading will start before 21-Mar-2026.
M01303,TH00652,2026-03-17,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-03,Please confirm availability of 239.8 MT rice husk for delivery by 17-Mar-2026.
M01304,TH00652,2026-03-17,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Ok for 239.8 MT at Rs 2238 per tonne. Loading will start before 17-Mar-2026.
M01305,TH00653,2026-03-28,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2026-03,We need 130.1 MT of mustard stalk. Can you commit by 28-Mar-2026?
M01306,TH00653,2026-03-28,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,Accepted. 130.1 MT mustard stalk @ Rs 2554 PMT. Delivery 28-Mar-2026 positive.
M01307,TH00654,2026-03-22,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2026-03,"Requirement 300.7 MT mustard stalk, delivery on or before 22-Mar-2026. Kindly confirm rate."
M01308,TH00654,2026-03-22,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,"Confirmed. We can supply 300.7 MT mustard stalk at Rs 2488 per MT, delivery by 22-Mar-2026."
M01309,TH00655,2026-03-16,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-03,"Requirement 122.8 MT rice husk, delivery on or before 16-Mar-2026. Kindly confirm rate."
M01310,TH00655,2026-03-16,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Accepted. 122.8 MT rice husk @ Rs 2243 PMT. Delivery 16-Mar-2026 positive.
M01311,TH00656,2026-03-10,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-03,"Requirement 244.1 MT rice husk, delivery on or before 10-Mar-2026. Kindly confirm rate."
M01312,TH00656,2026-03-10,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,"Confirmed. We can supply 244.1 MT rice husk at Rs 2136 per MT, delivery by 10-Mar-2026."
M01313,TH00657,2026-03-23,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2026-03,Please confirm availability of 224.5 MT mustard stalk for delivery by 23-Mar-2026.
M01314,TH00657,2026-03-23,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,"Confirmed. We can supply 224.5 MT mustard stalk at Rs 2542 per MT, delivery by 23-Mar-2026."
M01315,TH00658,2026-03-23,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-03,We need 149.4 MT of mustard stalk. Can you commit by 23-Mar-2026?
M01316,TH00658,2026-03-23,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-03,Ok for 149.4 MT at Rs 2476 per tonne. Loading will start before 23-Mar-2026.
M01317,TH00659,2026-03-18,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-03,"Requirement 274.1 MT rice husk, delivery on or before 18-Mar-2026. Kindly confirm rate."
M01318,TH00659,2026-03-18,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Accepted. 274.1 MT rice husk @ Rs 2205 PMT. Delivery 18-Mar-2026 positive.
M01319,TH00660,2026-03-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-03,"Requirement 304.6 MT rice husk, delivery on or before 18-Mar-2026. Kindly confirm rate."
M01320,TH00660,2026-03-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Accepted. 304.6 MT rice husk @ Rs 2170 PMT. Delivery 18-Mar-2026 positive.
M01321,TH00661,2026-03-17,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-03,"Requirement 179.6 MT rice husk, delivery on or before 17-Mar-2026. Kindly confirm rate."
M01322,TH00661,2026-03-17,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-03,Accepted. 179.6 MT rice husk @ Rs 2152 PMT. Delivery 17-Mar-2026 positive.
M01323,TH00662,2026-04-22,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-04,We need 310.5 MT of rice husk. Can you commit by 22-Apr-2026?
M01324,TH00662,2026-04-22,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,"Yes sir, 310.5 MT available. Rate Rs 2231/MT. Will dispatch before 22-Apr-2026."
M01325,TH00663,2026-04-10,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-04,Please confirm availability of 185.4 MT rice husk for delivery by 10-Apr-2026.
M01326,TH00663,2026-04-10,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Ok for 185.4 MT at Rs 2285 per tonne. Loading will start before 10-Apr-2026.
M01327,TH00664,2026-04-21,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-04,Please confirm availability of 417.9 MT rice husk for delivery by 21-Apr-2026.
M01328,TH00664,2026-04-21,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Accepted. 417.9 MT rice husk @ Rs 2327 PMT. Delivery 21-Apr-2026 positive.
M01329,TH00665,2026-04-27,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-04,Please confirm availability of 236.7 MT mustard stalk for delivery by 27-Apr-2026.
M01330,TH00665,2026-04-27,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-04,"Confirmed. We can supply 236.7 MT mustard stalk at Rs 2693 per MT, delivery by 27-Apr-2026."
M01331,TH00666,2026-04-22,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-04,"Requirement 308.6 MT rice husk, delivery on or before 22-Apr-2026. Kindly confirm rate."
M01332,TH00666,2026-04-22,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Accepted. 308.6 MT rice husk @ Rs 2281 PMT. Delivery 22-Apr-2026 positive.
M01333,TH00667,2026-04-12,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-04,"Requirement 369.6 MT rice husk, delivery on or before 12-Apr-2026. Kindly confirm rate."
M01334,TH00667,2026-04-12,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Accepted. 369.6 MT rice husk @ Rs 2296 PMT. Delivery 12-Apr-2026 positive.
M01335,TH00668,2026-04-15,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-04,We need 148.8 MT of rice husk. Can you commit by 15-Apr-2026?
M01336,TH00668,2026-04-15,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Accepted. 148.8 MT rice husk @ Rs 2347 PMT. Delivery 15-Apr-2026 positive.
M01337,TH00669,2026-04-26,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-04,We need 178.2 MT of rice husk. Can you commit by 26-Apr-2026?
M01338,TH00669,2026-04-26,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Ok for 178.2 MT at Rs 2274 per tonne. Loading will start before 26-Apr-2026.
M01339,TH00670,2026-04-26,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-04,"Requirement 293.8 MT mustard stalk, delivery on or before 26-Apr-2026. Kindly confirm rate."
M01340,TH00670,2026-04-26,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-04,Accepted. 293.8 MT mustard stalk @ Rs 2667 PMT. Delivery 26-Apr-2026 positive.
